Date,Adjusted Close,High (est),Low (est)
2007-01-05,26.3592128085,0.038365,0.037514
2007-01-04,26.3416458787,0,0
2007-01-03,26.3416458787,0,0
2007-01-02,26.3416458787,0,0
2007-01-01,26.3416458787,0.038394,0.037536
2006-12-29,26.3592128085,0,0
2006-12-28,26.3592128085,0,0
2006-12-27,26.3592128085,0,0
2006-12-26,26.3592128085,0.038365,0.037514
2006-12-25,26.3416458787,0,0
2006-12-22,26.3416458787,0,0
2006-12-21,26.3416458787,0,0
2006-12-20,26.3416458787,0.038394,0.037536
2006-12-19,26.3592128085,0,0
2006-12-18,26.3592128085,0.038365,0.037514
2006-12-15,26.2899837791,0.038469,0.03761
2006-12-14,26.2720258096,0,0
2006-12-13,26.2720258096,0.038507,0.037624
2006-12-12,26.2899837791,0,0
2006-12-11,26.2899837791,0.038469,0.03761
2006-12-08,26.2214612171,0.038582,0.037697
2006-12-07,26.229095411,0,0
2006-12-06,26.229095411,0,0
2006-12-05,26.229095411,0,0
2006-12-04,26.229095411,0.03856,0.037696
2006-12-01,26.3416458787,0,0
2006-11-30,26.3416458787,0,0
2006-11-29,26.3416458787,0.038394,0.037536
2006-11-28,26.4374714145,0,0
2006-11-27,26.4374714145,0.038252,0.037403
2006-11-24,26.5533017703,0,0
2006-11-23,26.6205952898,0.038033,0.037103
2006-11-22,26.6405944049,0,0
2006-11-21,26.6405944049,0,0
2006-11-20,26.6405944049,0,0
2006-11-17,26.6405944049,0,0
2006-11-16,26.6405944049,0,0
2006-11-15,26.6405944049,0,0
2006-11-14,26.6405944049,0.037974,0.037104
2006-11-13,26.6205952898,0.038033,0.037103
2006-11-10,26.6927900105,0,0
2006-11-09,26.6927900105,0,0
2006-11-08,26.6927900105,0.0379,0.037032
2006-11-07,26.766093783,0,0
2006-11-06,26.766093783,0,0
2006-11-03,26.766093783,0,0
2006-11-02,26.766093783,0,0
2006-11-01,26.766093783,0,0
2006-10-31,26.766093783,0,0
2006-10-30,26.766093783,0,0
2006-10-27,26.8353356966,0.037718,0.036816
2006-10-26,26.9098600418,0,0
2006-10-25,26.9098600418,0,0
2006-10-24,26.9098600418,0,0
2006-10-23,26.9098600418,0,0
2006-10-20,26.9098600418,0,0
2006-10-19,26.9259455719,0,0
2006-10-18,26.9259455719,0,0
2006-10-17,26.9259455719,0,0
2006-10-16,26.9259455719,0,0
2006-10-13,26.9259455719,0,0
2006-10-12,26.9259455719,0,0
2006-10-11,26.9259455719,0,0
2006-10-10,26.853639608,0,0
2006-10-09,26.853639608,0,0
2006-10-06,26.7840163704,0,0
2006-10-05,26.7840163704,0.03779,0.036887
2006-10-04,26.766093783,0,0
2006-10-03,26.766093783,0,0
2006-10-02,26.7840163704,0.03779,0.036887
2006-09-29,26.766093783,0,0
2006-09-28,26.7840163704,0.03779,0.036887
2006-09-27,26.7099010932,0,0
2006-09-26,26.7099010932,0,0
2006-09-25,26.6927900105,0.0379,0.037032
2006-09-22,26.766093783,0,0
2006-09-21,26.7840163704,0,0
2006-09-20,26.7840163704,0,0
2006-09-19,26.7840163704,0,0
2006-09-18,26.7840163704,0,0
2006-09-15,26.7840163704,0,0
2006-09-14,26.7840163704,0,0
2006-09-13,26.7840163704,0,0
2006-09-12,26.7840163704,0,0
2006-09-11,26.7840163704,0.03779,0.036887
2006-09-08,26.7099010932,0,0
2006-09-07,26.6927900105,0,0
2006-09-06,26.6927900105,0.0379,0.037032
2006-09-05,26.766093783,0,0
2006-09-04,26.766093783,0,0
2006-09-01,26.766093783,0,0
2006-08-31,26.766093783,0,0
2006-08-30,26.766093783,0,0
2006-08-29,26.766093783,0,0
2006-08-28,26.7840163704,0.03779,0.036887
2006-08-25,26.7099010932,0,0
2006-08-24,26.7099010932,0,0
2006-08-23,26.7099010932,0,0
2006-08-22,26.6927900105,0.0379,0.037032
2006-08-21,26.766093783,0,0
2006-08-18,26.766093783,0,0
2006-08-17,26.766093783,0,0
2006-08-16,26.7840163704,0,0
2006-08-15,26.7840163704,0,0
2006-08-14,26.7840163704,0.03779,0.036887
2006-08-11,26.7099010932,0,0
2006-08-10,26.7099010932,0,0
2006-08-09,26.7099010932,0,0
2006-08-08,26.7189645867,0,0
2006-08-07,26.7189645867,0.037863,0.036996
2006-08-04,26.7840163704,0.03779,0.036887
2006-08-03,26.766093783,0,0
2006-08-02,26.8609970265,0,0
2006-08-01,26.8609970265,0,0
2006-07-31,26.8609970265,0,0
2006-07-28,26.8609970265,0.037682,0.036781
2006-07-27,26.9259455719,0,0
2006-07-26,26.9259455719,0,0
2006-07-25,26.9259455719,0,0
2006-07-24,26.9098600418,0,0
2006-07-21,26.9824694896,0,0
2006-07-20,26.9994438115,0,0
2006-07-19,26.9994438115,0,0
2006-07-18,26.9994438115,0.03745,0.03663
2006-07-17,26.9259455719,0,0
2006-07-14,26.9259455719,0,0
2006-07-13,26.853639608,0,0
2006-07-12,26.853639608,0,0
2006-07-11,26.853639608,0,0
2006-07-10,26.8353356966,0.037718,0.036816
2006-07-07,26.9663163742,0,0
2006-07-06,26.9663163742,0,0
2006-07-05,26.9663163742,0,0
2006-07-04,26.9663163742,0,0
2006-07-03,26.9663163742,0,0
2006-06-30,27.0745904968,0,0
2006-06-29,27.0745904968,0.037396,0.03648
2006-06-28,27.0546666595,0.037373,0.036556
2006-06-27,27.0745904968,0,0
2006-06-26,27.0745904968,0.037396,0.03648
2006-06-23,26.9719895888,0,0
2006-06-22,26.9719895888,0,0
2006-06-21,26.9719895888,0,0
2006-06-20,26.9719895888,0.037488,0.036668
2006-06-19,26.938058628,0,0
2006-06-16,27.0546666595,0.037373,0.036556
2006-06-15,27.0745904968,0,0
2006-06-14,27.0745904968,0.037396,0.03648
2006-06-13,26.9994438115,0,0
2006-06-12,26.9994438115,0.03745,0.03663
2006-06-09,26.9259455719,0,0
2006-06-08,26.853639608,0,0
2006-06-07,26.7840163704,0.03779,0.036887
2006-06-06,26.766093783,0,0
2006-06-05,26.9126120574,0.037609,0.036711
2006-06-02,27.0488854507,0.037432,0.036514
2006-06-01,26.9824694896,0,0
2006-05-31,26.9824694896,0,0
2006-05-30,26.9994438115,0,0
2006-05-29,26.9994438115,0,0
2006-05-26,26.9994438115,0.03745,0.03663
2006-05-25,26.9824694896,0,0
2006-05-24,27.0546666595,0.037373,0.036556
2006-05-23,27.0745904968,0.037396,0.03648
2006-05-22,26.9994438115,0,0
2006-05-19,26.9994438115,0.03745,0.03663
2006-05-18,26.9824694896,0,0
2006-05-17,26.9994438115,0.03745,0.03663
2006-05-16,26.9259455719,0,0
2006-05-15,26.938058628,0,0
2006-05-12,27.0546666595,0,0
2006-05-11,27.0546666595,0.037373,0.036556
2006-05-10,27.1260002713,0,0
2006-05-09,27.1260002713,0,0
2006-05-08,27.1260002713,0.037325,0.03641
2006-05-05,27.2016320979,0,0
2006-05-04,27.2016320979,0,0
2006-05-03,27.2016320979,0.037176,0.036354
2006-05-02,27.3058418118,0,0
2006-05-01,27.3058418118,0,0
2006-04-28,27.4240080736,0,0
2006-04-27,27.4240080736,0,0
2006-04-26,27.4240080736,0.036909,0.036025
2006-04-25,27.4994225121,0,0
2006-04-24,27.4994225121,0,0
2006-04-21,27.4994225121,0,0
2006-04-20,27.4994225121,0.036809,0.035926
2006-04-19,27.6053212017,0,0
2006-04-18,27.6053212017,0.036632,0.035823
2006-04-17,27.6437822223,0,0
2006-04-14,27.6437822223,0,0
2006-04-13,27.6437822223,0,0
2006-04-12,27.6437822223,0,0
2006-04-11,27.6437822223,0,0
2006-04-10,27.6437822223,0.036586,0.035767
2006-04-07,27.5766976905,0,0
2006-04-06,27.5766976905,0.03667,0.03586
2006-04-05,27.6797453463,0.036556,0.035704
2006-04-04,27.8695926023,0,0
2006-04-03,27.9179101769,0,0
2006-03-31,27.7473327876,0,0
2006-03-30,27.7473327876,0,0
2006-03-29,27.7294053706,0.036473,0.035657
2006-03-28,27.8082896511,0,0
2006-03-27,27.8275581874,0.036374,0.035502
2006-03-24,27.7473327876,0,0
2006-03-23,27.7473327876,0,0
2006-03-22,27.6723155087,0.036549,0.03573
2006-03-21,27.6520378169,0.036593,0.03574
2006-03-20,27.7294053706,0.036473,0.035657
2006-03-17,27.8082896511,0,0
2006-03-16,27.9104298485,0.036266,0.035397
2006-03-15,28.0424675128,0,0
2006-03-14,28.0424675128,0,0
2006-03-13,28.0424675128,0,0
2006-03-10,28.0424675128,0,0
2006-03-09,28.058755033,0,0
2006-03-08,27.9800110801,0,0
2006-03-07,27.9641276171,0,0
2006-03-06,27.9641276171,0,0
2006-03-03,28.0424675128,0,0
2006-03-02,28.0424675128,0,0
2006-03-01,28.121089411,0,0
2006-02-28,28.121089411,0,0
2006-02-27,28.19681376,0,0
2006-02-24,28.19681376,0.035908,0.035027
2006-02-23,28.2203672034,0.035871,0.035005
2006-02-22,28.19681376,0,0
2006-02-21,28.19681376,0,0
2006-02-20,28.19681376,0.035908,0.035027
2006-02-17,28.2203672034,0.035871,0.035005
2006-02-16,28.19681376,0,0
2006-02-15,28.19681376,0.035908,0.035027
2006-02-14,28.2203672034,0.035871,0.035005
2006-02-13,28.19681376,0.035908,0.035027
2006-02-10,28.2203672034,0,0
2006-02-09,28.2203672034,0,0
2006-02-08,28.2203672034,0,0
2006-02-07,28.2203672034,0,0
2006-02-06,28.2203672034,0.035871,0.035005
2006-02-03,28.1412691712,0,0
2006-02-02,28.1412691712,0.035979,0.035096
2006-02-01,28.058755033,0,0
2006-01-31,28.058755033,0,0
2006-01-30,27.9800110801,0,0
2006-01-27,27.9800110801,0,0
2006-01-26,27.9641276171,0,0
2006-01-25,28.1051244073,0,0
2006-01-24,28.1051244073,0,0
2006-01-23,28.2768644351,0,0
2006-01-20,28.2768644351,0,0
2006-01-19,28.2768644351,0.035799,0.034935
2006-01-18,28.3853020906,0,0
2006-01-17,28.3853020906,0.035666,0.034799
2006-01-16,28.4588129829,0,0
2006-01-13,28.4395503138,0.035555,0.034774
2006-01-12,28.5526653913,0,0
2006-01-11,28.5526653913,0,0
2006-01-10,28.6847744086,0,0
2006-01-09,28.6847744086,0,0
2006-01-06,28.7653894834,0,0
2006-01-05,28.7653894834,0,0
2006-01-04,28.7653894834,0,0
2006-01-03,28.7653894834,0,0
2006-01-02,28.7653894834,0.035182,0.034351
2005-12-30,28.7855933862,0,0
2005-12-29,28.7653894834,0.035182,0.034351
2005-12-28,28.7855933862,0,0
2005-12-27,28.7855933862,0,0
2005-12-26,28.7855933862,0,0
2005-12-23,28.7855933862,0,0
2005-12-22,28.7855933862,0,0
2005-12-21,28.7059363876,0.035255,0.034422
2005-12-20,28.6847744086,0,0
2005-12-19,28.6847744086,0,0
2005-12-16,28.6847744086,0,0
2005-12-15,28.6847744086,0,0
2005-12-14,28.7951255611,0,0
2005-12-13,28.7951255611,0.035145,0.034316
2005-12-12,28.9329248004,0.034955,0.034175
2005-12-09,28.9523588934,0,0
2005-12-08,28.9523588934,0,0
2005-12-07,28.9329248004,0,0
2005-12-06,28.9329248004,0.034955,0.034175
2005-12-05,28.919286272,0,0
2005-12-02,28.7855933862,0,0
2005-12-01,28.7855933862,0,0
2005-11-30,28.7653894834,0.035182,0.034351
2005-11-29,28.7855933862,0,0
2005-11-28,28.7855933862,0,0
2005-11-25,28.7653894834,0,0
2005-11-24,28.7653894834,0.035182,0.034351
2005-11-23,28.7855933862,0,0
2005-11-22,28.7653894834,0.035182,0.034351
2005-11-21,28.851369286,0,0
2005-11-18,28.851369286,0,0
2005-11-17,28.8706105845,0,0
2005-11-16,28.8706105845,0,0
2005-11-15,28.8706105845,0.035031,0.034248
2005-11-14,28.7855933862,0,0
2005-11-11,28.7855933862,0,0
2005-11-10,28.7855933862,0,0
2005-11-09,28.7855933862,0,0
2005-11-08,28.6763841374,0.035291,0.034458
2005-11-07,28.6028917524,0,0
2005-11-04,28.6028917524,0,0
2005-11-03,28.6028917524,0,0
2005-11-02,28.590625134,0,0
2005-11-01,28.4588129829,0,0
2005-10-31,28.4588129829,0,0
2005-10-28,28.4395503138,0.035555,0.034774
2005-10-27,28.5213125508,0,0
2005-10-26,28.5213125508,0,0
2005-10-25,28.6028917524,0,0
2005-10-24,28.6218848656,0,0
2005-10-21,28.6028917524,0,0
2005-10-20,28.6028917524,0,0
2005-10-19,28.6218848656,0,0
2005-10-18,28.6028917524,0,0
2005-10-17,28.6028917524,0,0
2005-10-14,28.6218848656,0,0
2005-10-13,28.5400345334,0,0
2005-10-12,28.5400345334,0,0
2005-10-11,28.5213125508,0,0
2005-10-10,28.5213125508,0,0
2005-10-07,28.5213125508,0,0
2005-10-06,28.6028917524,0,0
2005-10-05,28.590625134,0,0
2005-10-04,28.590625134,0,0
2005-10-03,28.5213125508,0,0
2005-09-30,28.5400345334,0,0
2005-09-29,28.5213125508,0,0
2005-09-28,28.5400345334,0,0
2005-09-27,28.5400345334,0,0
2005-09-26,28.4588129829,0,0
2005-09-23,28.37869668,0.035631,0.034849
2005-09-22,28.3568884553,0.035701,0.034833
2005-09-21,28.37869668,0,0
2005-09-20,28.37869668,0,0
2005-09-19,28.37869668,0.035631,0.034849
2005-09-16,28.3568884553,0,0
2005-09-15,28.3568884553,0.035701,0.034833
2005-09-14,28.3484477807,0,0
2005-09-13,28.3484477807,0.035669,0.034886
2005-09-12,28.2203672034,0,0
2005-09-09,28.2203672034,0,0
2005-09-08,28.2203672034,0,0
2005-09-07,28.2203672034,0.035871,0.035005
2005-09-06,28.19681376,0.035908,0.035027
2005-09-05,28.3052780852,0.035763,0.0349
2005-09-02,28.4395503138,0.035555,0.034774
2005-09-01,28.5213125508,0,0
2005-08-31,28.5400345334,0,0
2005-08-30,28.4588129829,0,0
2005-08-29,28.4395503138,0.035555,0.034774
2005-08-26,28.5213125508,0,0
2005-08-25,28.5213125508,0,0
2005-08-24,28.5400345334,0,0
2005-08-23,28.5400345334,0,0
2005-08-22,28.5400345334,0,0
2005-08-19,28.5400345334,0,0
2005-08-18,28.4588129829,0,0
2005-08-17,28.4588129829,0,0
2005-08-16,28.37869668,0.035631,0.034849
2005-08-15,28.3568884553,0,0
2005-08-12,28.3568884553,0.035701,0.034833
2005-08-11,28.4395503138,0,0
2005-08-10,28.4395503138,0,0
2005-08-09,28.4395503138,0,0
2005-08-08,28.4395503138,0.035555,0.034774
2005-08-05,28.5213125508,0,0
2005-08-04,28.5213125508,0,0
2005-08-03,28.6028917524,0,0
2005-08-02,28.6028917524,0,0
2005-08-01,28.6847744086,0,0
2005-07-29,28.6847744086,0,0
2005-07-28,28.7059363876,0,0
2005-07-27,28.7059363876,0.035255,0.034422
2005-07-26,28.6847744086,0,0
2005-07-25,28.6763841374,0.035291,0.034458
2005-07-22,28.6028917524,0,0
2005-07-21,28.6847744086,0,0
2005-07-20,28.6847744086,0,0
2005-07-19,28.6847744086,0,0
2005-07-18,28.7059363876,0.035255,0.034422
2005-07-15,28.6218848656,0,0
2005-07-14,28.6218848656,0,0
2005-07-13,28.6344243049,0,0
2005-07-12,28.7653894834,0,0
2005-07-11,28.7653894834,0.035182,0.034351
2005-07-08,28.7527351039,0,0
2005-07-07,28.7527351039,0,0
2005-07-06,28.7527351039,0,0
2005-07-05,28.7527351039,0,0
2005-07-04,28.6218848656,0,0
2005-07-01,28.6218848656,0,0
2005-06-30,28.6218848656,0,0
2005-06-29,28.6218848656,0,0
2005-06-28,28.6028917524,0,0
2005-06-27,28.6218848656,0,0
2005-06-24,28.6218848656,0,0
2005-06-23,28.5400345334,0,0
2005-06-22,28.5400345334,0,0
2005-06-21,28.5213125508,0,0
2005-06-20,28.5213125508,0,0
2005-06-17,28.5400345334,0,0
2005-06-16,28.5400345334,0,0
2005-06-15,28.5400345334,0,0
2005-06-14,28.4588129829,0,0
2005-06-13,28.4588129829,0,0
2005-06-10,28.37869668,0.035631,0.034849
2005-06-09,28.3568884553,0.035701,0.034833
2005-06-08,28.3484477807,0,0
2005-06-07,28.3484477807,0,0
2005-06-06,28.3484477807,0,0
2005-06-03,28.3484477807,0,0
2005-06-02,28.3484477807,0.035669,0.034886
2005-06-01,28.1921236845,0.035907,0.03504
2005-05-31,28.058755033,0,0
2005-05-30,28.0424675128,0,0
2005-05-27,28.058755033,0,0
2005-05-26,27.9800110801,0,0
2005-05-25,27.9800110801,0,0
2005-05-24,27.9800110801,0,0
2005-05-23,27.9800110801,0,0
2005-05-20,27.9800110801,0,0
2005-05-19,27.9800110801,0,0
2005-05-18,27.9800110801,0,0
2005-05-17,27.9800110801,0,0
2005-05-16,27.9018635655,0,0
2005-05-13,27.8275581874,0,0
2005-05-12,27.8275581874,0,0
2005-05-11,27.8275581874,0,0
2005-05-10,27.8275581874,0.036374,0.035502
2005-05-09,27.8082896511,0,0
2005-05-06,27.8082896511,0,0
2005-05-05,27.8082896511,0,0
2005-05-04,27.8275581874,0.036374,0.035502
2005-05-03,27.7473327876,0,0
2005-05-02,27.7473327876,0,0
2005-04-29,27.7473327876,0,0
2005-04-28,27.7294053706,0.036473,0.035657
2005-04-27,27.7473327876,0,0
2005-04-26,27.7473327876,0,0
2005-04-25,27.7294053706,0,0
2005-04-22,27.7294053706,0.036473,0.035657
2005-04-21,27.8389461289,0,0
2005-04-20,27.8389461289,0,0
2005-04-19,27.8389461289,0,0
2005-04-18,27.9018635655,0,0
2005-04-15,27.8275581874,0,0
2005-04-14,27.8275581874,0.036374,0.035502
2005-04-13,27.8082896511,0,0
2005-04-12,27.8082896511,0,0
2005-04-11,27.8275581874,0.036374,0.035502
2005-04-08,27.8082896511,0,0
2005-04-07,27.8828030024,0.036302,0.035432
2005-04-06,27.9018635655,0,0
2005-04-05,27.8000950763,0,0
2005-04-04,27.8000950763,0,0
2005-04-01,27.8000950763,0,0
2005-03-31,27.8000950763,0,0
2005-03-30,27.8000950763,0,0
2005-03-29,27.8000950763,0.03641,0.035537
2005-03-28,27.6437822223,0,0
2005-03-25,27.6437822223,0,0
2005-03-24,27.6437822223,0.036586,0.035767
2005-03-23,27.5197798418,0,0
2005-03-22,27.5197798418,0,0
2005-03-21,27.5197798418,0.036746,0.035934
2005-03-18,27.4994225121,0,0
2005-03-17,27.4994225121,0,0
2005-03-16,27.4994225121,0,0
2005-03-15,27.4994225121,0,0
2005-03-14,27.4994225121,0,0
2005-03-11,27.4994225121,0.036809,0.035926
2005-03-10,27.6053212017,0.036632,0.035823
2005-03-09,27.7294053706,0,0
2005-03-08,27.7294053706,0,0
2005-03-07,27.7294053706,0,0
2005-03-04,27.7294053706,0,0
2005-03-03,27.7294053706,0,0
2005-03-02,27.7294053706,0,0
2005-03-01,27.7294053706,0.036473,0.035657
2005-02-28,27.8389461289,0,0
2005-02-25,27.8389461289,0,0
2005-02-24,27.8389461289,0,0
2005-02-23,27.8389461289,0,0
2005-02-22,27.9641276171,0,0
2005-02-21,27.9641276171,0,0
2005-02-18,28.0424675128,0,0
2005-02-17,28.0424675128,0,0
2005-02-16,28.0424675128,0,0
2005-02-15,28.0424675128,0,0
2005-02-14,28.121089411,0,0
2005-02-11,28.121089411,0,0
2005-02-10,28.121089411,0,0
2005-02-09,28.1412691712,0,0
2005-02-08,28.1412691712,0.035979,0.035096
2005-02-07,28.058755033,0,0
2005-02-04,27.9800110801,0,0
2005-02-03,27.9800110801,0,0
2005-02-02,27.9641276171,0,0
2005-02-01,28.0737215929,0,0
2005-01-31,28.1412691712,0.035979,0.035096
2005-01-28,28.058755033,0,0
2005-01-27,28.0424675128,0,0
2005-01-26,28.0424675128,0,0
2005-01-25,28.0424675128,0,0
2005-01-24,28.121089411,0,0
2005-01-21,28.1412691712,0,0
2005-01-20,28.1412691712,0.035979,0.035096
2005-01-19,28.058755033,0,0
2005-01-18,27.9800110801,0,0
2005-01-17,27.9018635655,0,0
2005-01-14,27.9018635655,0,0
2005-01-13,27.8828030024,0.036302,0.035432
2005-01-12,27.9018635655,0,0
2005-01-11,27.8275581874,0.036374,0.035502
2005-01-10,27.8082896511,0,0
2005-01-07,27.8000950763,0,0
2005-01-06,27.8000950763,0.03641,0.035537
2005-01-05,27.7294053706,0,0
2005-01-04,27.7294053706,0,0
2005-01-03,27.7294053706,0.036473,0.035657
2004-12-31,27.8082896511,0,0
2004-12-30,27.8275581874,0.036374,0.035502
2004-12-29,27.8082896511,0,0
2004-12-28,27.8082896511,0,0
2004-12-27,27.8828030024,0,0
2004-12-24,27.8828030024,0,0
2004-12-23,27.8828030024,0,0
2004-12-22,27.8828030024,0.036302,0.035432
2004-12-21,27.9018635655,0,0
2004-12-20,27.9018635655,0,0
2004-12-17,27.8828030024,0,0
2004-12-16,27.8828030024,0.036302,0.035432
2004-12-15,27.9953639677,0,0
2004-12-14,28.058755033,0,0
2004-12-13,28.058755033,0,0
2004-12-10,27.9489651896,0,0
2004-12-09,27.9489651896,0,0
2004-12-08,27.8828030024,0,0
2004-12-07,27.8828030024,0.036302,0.035432
2004-12-06,27.9641276171,0,0
2004-12-03,27.9800110801,0,0
2004-12-02,27.9953639677,0,0
2004-12-01,28.121089411,0,0
2004-11-30,28.2246683601,0.035873,0.034993
2004-11-29,28.3568884553,0,0
2004-11-26,28.3568884553,0.035701,0.034833
2004-11-25,28.4395503138,0.035555,0.034774
2004-11-24,28.5213125508,0,0
2004-11-23,28.5213125508,0,0
2004-11-22,28.5213125508,0,0
2004-11-19,28.6028917524,0,0
2004-11-18,28.6847744086,0,0
2004-11-17,28.6847744086,0,0
2004-11-16,28.6847744086,0,0
2004-11-15,28.6847744086,0,0
2004-11-12,28.6847744086,0,0
2004-11-11,28.6847744086,0,0
2004-11-10,28.6847744086,0,0
2004-11-09,28.6847744086,0,0
2004-11-08,28.6847744086,0,0
2004-11-05,28.7653894834,0.035182,0.034351
2004-11-04,28.7855933862,0,0
2004-11-03,28.7653894834,0,0
2004-11-02,28.7653894834,0,0
2004-11-01,28.7653894834,0,0
2004-10-29,28.7653894834,0,0
2004-10-28,28.7653894834,0,0
2004-10-27,28.7653894834,0.035182,0.034351
2004-10-26,28.8844535206,0,0
2004-10-25,29.0520321897,0,0
2004-10-22,29.1866838674,0,0
2004-10-21,29.1866838674,0,0
2004-10-20,29.1866838674,0,0
2004-10-19,29.1866838674,0,0
2004-10-18,29.1866838674,0,0
2004-10-15,29.1866838674,0.034642,0.033886
2004-10-14,29.2064604691,0,0
2004-10-13,29.2064604691,0,0
2004-10-12,29.2064604691,0,0
2004-10-11,29.2064604691,0,0
2004-10-08,29.2064604691,0,0
2004-10-07,29.2064604691,0,0
2004-10-06,29.2064604691,0,0
2004-10-05,29.2064604691,0,0
2004-10-04,29.2064604691,0,0
2004-10-01,29.2064604691,0,0
2004-09-30,29.2064604691,0,0
2004-09-29,29.2064604691,0,0
2004-09-28,29.2064604691,0,0
2004-09-27,29.2064604691,0,0
2004-09-24,29.2064604691,0,0
2004-09-23,29.2064604691,0,0
2004-09-22,29.2064604691,0,0
2004-09-21,29.2064604691,0,0
2004-09-20,29.2064604691,0,0
2004-09-17,29.2064604691,0,0
2004-09-16,29.2064604691,0,0
2004-09-15,29.2064604691,0,0
2004-09-14,29.2064604691,0,0
2004-09-13,29.2064604691,0,0
2004-09-10,29.2064604691,0,0
2004-09-09,29.2064604691,0,0
2004-09-08,29.2064604691,0,0
2004-09-07,29.2064604691,0,0
2004-09-06,29.2064604691,0,0
2004-09-03,29.2064604691,0,0
2004-09-02,29.2064604691,0,0
2004-09-01,29.2064604691,0,0
2004-08-31,29.2064604691,0,0
2004-08-30,29.2064604691,0,0
2004-08-27,29.2064604691,0,0
2004-08-26,29.2064604691,0,0
2004-08-25,29.2064604691,0,0
2004-08-24,29.2064604691,0,0
2004-08-23,29.2064604691,0,0
2004-08-20,29.2064604691,0,0
2004-08-19,29.2064604691,0,0
2004-08-18,29.2064604691,0,0
2004-08-17,29.2064604691,0,0
2004-08-16,29.2064604691,0,0
2004-08-13,29.2064604691,0,0
2004-08-12,29.2064604691,0,0
2004-08-11,29.2064604691,0,0
2004-08-10,29.2064604691,0,0
2004-08-09,29.2064604691,0,0
2004-08-06,29.1224248496,0,0
2004-08-05,29.1224248496,0,0
2004-08-04,29.1224248496,0,0
2004-08-03,29.1224248496,0.034719,0.033961
2004-08-02,29.1014914514,0,0
2004-07-30,29.1014914514,0,0
2004-07-29,29.1014914514,0,0
2004-07-28,29.1014914514,0,0
2004-07-27,29.1014914514,0,0
2004-07-26,29.1014914514,0,0
2004-07-23,29.1014914514,0,0
2004-07-22,29.1014914514,0,0
2004-07-21,29.1014914514,0,0
2004-07-20,29.1014914514,0,0
2004-07-19,29.1014914514,0,0
2004-07-16,29.1014914514,0,0
2004-07-15,29.1014914514,0.034749,0.03398
2004-07-14,29.1224248496,0,0
2004-07-13,29.1224248496,0.034719,0.033961
2004-07-12,29.1014914514,0.034749,0.03398
2004-07-09,29.1224248496,0.034719,0.033961
2004-07-08,29.0381125227,0.034825,0.034055
2004-07-07,29.0187315912,0,0
2004-07-06,29.0381125227,0,0
2004-07-05,29.0381125227,0,0
2004-07-02,29.0381125227,0,0
2004-07-01,29.0381125227,0,0
2004-06-30,29.0381125227,0.034825,0.034055
2004-06-29,29.0187315912,0,0
2004-06-28,29.0187315912,0,0
2004-06-25,29.0187315912,0,0
2004-06-24,29.0187315912,0,0
2004-06-23,29.0187315912,0,0
2004-06-22,29.0381125227,0,0
2004-06-21,29.0381125227,0.034825,0.034055
2004-06-18,29.0187315912,0,0
2004-06-17,29.0187315912,0,0
2004-06-16,29.0187315912,0,0
2004-06-15,29.0187315912,0,0
2004-06-14,29.0187315912,0,0
2004-06-11,29.0187315912,0,0
2004-06-10,29.0381125227,0,0
2004-06-09,29.0381125227,0,0
2004-06-08,29.0381125227,0,0
2004-06-07,29.0381125227,0,0
2004-06-04,29.0381125227,0,0
2004-06-03,29.0381125227,0,0
2004-06-02,29.0381125227,0.034825,0.034055
2004-06-01,29.0187315912,0,0
2004-05-31,29.0187315912,0,0
2004-05-28,29.0187315912,0,0
2004-05-27,29.0187315912,0,0
2004-05-26,29.0187315912,0,0
2004-05-25,29.0187315912,0,0
2004-05-24,29.0187315912,0,0
2004-05-21,29.0187315912,0,0
2004-05-20,29.0187315912,0,0
2004-05-19,29.0187315912,0,0
2004-05-18,29.0187315912,0,0
2004-05-17,29.0065264685,0,0
2004-05-14,29.0065264685,0,0
2004-05-13,29.0065264685,0.034863,0.034092
2004-05-12,28.9329248004,0.034955,0.034175
2004-05-11,28.9523588934,0,0
2004-05-10,28.9523588934,0,0
2004-05-07,28.9329248004,0,0
2004-05-06,28.9329248004,0.034955,0.034175
2004-05-05,28.9523588934,0,0
2004-05-04,28.9523588934,0,0
2004-05-03,28.9523588934,0,0
2004-04-30,28.9523588934,0,0
2004-04-29,28.8706105845,0.035031,0.034248
2004-04-28,28.851369286,0,0
2004-04-27,28.9329248004,0,0
2004-04-26,28.9329248004,0.034955,0.034175
2004-04-23,28.9523588934,0,0
2004-04-22,28.8395540251,0,0
2004-04-21,28.8395540251,0.035068,0.034285
2004-04-20,28.7059363876,0.035255,0.034422
2004-04-19,28.6218848656,0,0
2004-04-16,28.6218848656,0,0
2004-04-15,28.6218848656,0,0
2004-04-14,28.6218848656,0,0
2004-04-13,28.5400345334,0,0
2004-04-12,28.5400345334,0,0
2004-04-09,28.5213125508,0,0
2004-04-08,28.5400345334,0,0
2004-04-07,28.5213125508,0,0
2004-04-06,28.5400345334,0,0
2004-04-05,28.5213125508,0,0
2004-04-02,28.5213125508,0,0
2004-04-01,28.5213125508,0,0
2004-03-31,28.5213125508,0,0
2004-03-30,28.5213125508,0,0
2004-03-29,28.5213125508,0,0
2004-03-26,28.5213125508,0,0
2004-03-25,28.5213125508,0,0
2004-03-24,28.5213125508,0,0
2004-03-23,28.5213125508,0,0
2004-03-22,28.5213125508,0,0
